UF,Cidade,Bairro,Latitude,Longitude,muni,people,income,density,consumer,cons_a_total,cons_b_current,cons_c_expenditure,cons_1_food,cons_2_housing,cons_3_clothing,cons_4_transport,cons_5_hygiene_care,cons_6_health,cons_7_education,cons_8_recreation,cons_9_tobacco,cons_10_personal_services,cons_12_others,cons_13_asset_increase,cons_14_liability_reduction,class_a1,class_a2,class_b1,class_b2,class_c,class_d,class_e,age_babies,age_kids,age_teens,age_young_adults,age_adults,age_middle_age,age_young_eldery,age_eldery,pop_active,pop_youngness,pop_oldness,areaid,clu_0_nome,clu_0_atv,clu_0_pct_over_avg,clu_1_nome,clu_1_atv,clu_1_pct_over_avg,clu_2_nome,clu_2_atv,clu_2_pct_over_avg,clu_3_nome,clu_3_atv,clu_3_pct_over_avg,clu_4_nome,clu_4_atv,clu_4_pct_over_avg,atv_1_cod,atv_1_nome,atv_1_atv,atv_1_examples,atv_2_cod,atv_2_nome,atv_2_atv,atv_2_examples,atv_3_cod,atv_3_nome,atv_3_atv,atv_3_examples,atv_4_cod,atv_4_nome,atv_4_atv,atv_4_examples,atv_5_cod,atv_5_nome,atv_5_atv,atv_5_examples,people2022,census_change,income_2022,income_2022_original,income_2010,income_2010_original,income_rate,cluster,pca_1,pca_2,cluster_nome
MT,Cuiabá,Duque de Caxias,-15.5852657,-56.1091806,CUIAB,1839,13700,65,6.2 MI,8359500,7584787,6190861,819335,2300050,209165,1224836,124371,556356,428799,187511,16257,82439,244477,1393925,541655,170,209,133,122,197,136,59,79,212,181,583,419,239,72,50,0.67514735,3.9112778,0.2616818,1156552,Serviços jurídicos,7,360,Dentistas,5,388,Serviços de Eng e Arq,7,242,Consultórios médicos,9,281,Ensino especializado,16,113,DIV_47,Comércio,37,"ADRIANO INFORMATICA EIRELI
 CARLOS AUGUSTO DE ALMEIDA
 DIANDERSON VILELA ESPERIDIAO DE SA
 JULIANA BORGES ALVES SANTOS 01503069117
 LUCIANE MARIA MOREIRA DA COSTA 00174171129
 CRISTIANE FALCAO 72421959187
 ANDREIA APARECIDA DOS SANTOS 66746680100
 ADRIANE PATRICIA PEREZ COSTA SILVA 01953152198
 MARIANA FRANCISCA PASCOAL NASCIMENTO 01090423101
 ADRIANA TENORIO FRANCISCO DE CAMPOS 59530189249",DIV_56,Alimentação,22,"FLAVIA SALEM GONCALEVES EIRELI
 VENETTO - RESTAURANTE, PANIFICADORA E CONFEITARIA EIRELI
 RENATA G. A. DE MIRANDA GRANZOTTO & CIA LTDA
 RENATA G. A. DE MIRANDA GRANZOTTO & CIA LTDA
 WILMA DA SILVA OLIVEIRA 20588143120
 ROSALVO RODRIGUES DE SOUZA 59461268149
 GIOVANI FERNANDO ZANOTTI 08511436952
 MATHEUS MOIMAZ 05522808101
 FABIOLA RODRIGUES QUEIROZ 03338688113
 NELSON ROQUE DA SILVA 47488328191",,,,,,,,,,,,,2237,21.62,13.700,12.100,11.600,5.030,17.4,0,-0.7620230917639418,0.02114714644834743,Perfil Intermediário (Grupo 0)
MT,Cuiabá,Goiabeiras,-15.5894685,-56.1165255,CUIAB,764,15900,27,1.8 MI,2322890,2138996,1780819,252495,670069,60232,340469,41260,162074,111411,51330,5487,23888,63001,358176,117155,35,93,96,68,114,74,33,27,73,72,237,169,123,41,18,0.69402164,3.128031,0.34731337,1156553,Serviços jurídicos,19,1487,Dentistas,10,1141,Psicólogos,4,1053,Clínicas Estéticas,8,170,Consultórios médicos,7,276,DIV_47,Comércio,27,"OKAZAKI CONSULTORIO VETERINARIO LTDA
 MINHA FESTA BALOES E LOCACOES LTDA
 PAULA VANESSA MAGALHAES BLEICHEVEL
 JULIANA IN SON BANG WON
 THULLIANA IZABELLA MODENA MARTINS
 DIGORESTE BEER CERVEJARIA LTDA
 ROBERTA LOBO RODRIGUES GARCIA 00547707932
 GONCALO FERNANDES DOS SANTOS 53641078172
 BOX INFORMATICA LTDA
 OLIVEIRA, PAULA E RAIMUNDI LTDA",DIV_56,Alimentação,18,"DEONICE ROSA KREFTA LTDA
 LA DOCICA COMERCIO DE DOCES LTDA
 JISLENE KELY CAMARGO DE BARROS MARQUES 03411775122
 YASMIM DE DOMENICO NALIN MATOS 00306854198
 DIEGO GALVAO DE LIMA 01032993278
 LUCAS OLIVEIRA ESTEVAM 04848849136
 THAIS VANDONI CURVO 02155153155
 ONES MIGUEL FRANCESCON 65567242115
 CREMCO FOODS COMERCIO DE COOKIES LTDA
 ELITHON XAVIER MOTA 03425901117",,,,,,,,,,,,,1152,50.77,15.900,14.000,7.800,3.370,103.26,0,-3.6043865386799325,-0.8756894761228072,Perfil Intermediário (Grupo 0)
MT,Cuiabá,Bosque da Saúde,-15.5899448,-56.0785086,CUIAB,1927,10500,68,6.4 MI,8563302,7794035,6366133,849170,2368398,212042,1255558,128482,579331,435716,192809,16224,84806,246753,1427903,526673,139,229,184,76,105,89,83,67,237,194,640,456,243,61,24,0.69600534,6.7785635,0.16864489,1156554,Psicólogos,8,726,Serviços jurídicos,15,349,Consultórios médicos,27,420,Corretagem de imóveis,22,234,Academias,8,425,DIV_47,Comércio,81,"E. B. C. PEREIRA LTDA
 PORTO DE AQUINO E AQUINO LTDA
 A DA CONCEICAO
 EDUARDO SOUZA LEITE
 FIRMINA MENDES PEREIRA MACEDO 39508161191
 RENAN DE ALMEIDA 05228958169
 THALYTA WASSEN 03326824122
 ALEXANDRE RODRIGUES DA SILVA 05345530106
 EMPORIO FADAS MAGRINHAS CUIABA LTDA
 ADY BOUTIQUE LTDA",DIV_56,Alimentação,26,"ANA CLAUDIA DUARTE 02079824147
 SOLANGE MARIA DE MIRANDA 20772890153
 VALDIVINO TEIXEIRA DA SILVA 61897515120
 AIRTON LEOCADIO ROSA JUNIOR 04932901178
 PAULO CESAR PEREIRA FIGUEIREDO 02569494844
 BIANCA ALEXSSANDRA LOPES GOMES 04018413165
 CATARINA EDILANGE BRITO DE ALBUQUERQUE 60381981134
 ROSA ROSSANI 46617248104
 EDMAR JESUS MELO 01922003131
 W. MARIA SILVA FERNANDES",,,,,,,,,,,,,1723,-10.58,10.500,9.280,11.000,4.740,-4.15,0,-0.8809880979599217,-0.13835577932899484,Perfil Intermediário (Grupo 0)
MT,Cuiabá,Jardim das Américas,-15.6078685,-56.0739401,CUIAB,1110,13300,39,5.3 MI,7219743,6535980,5288313,682232,1952977,174074,1061958,98305,482785,378036,164205,12107,70298,214149,1247666,481463,128,196,105,47,38,16,24,33,105,116,304,268,207,40,31,0.70231426,3.6403923,0.28184128,1156555,Psicólogos,8,1101,Serviços de contabilidade,10,411,Serviços jurídicos,11,378,Clínicas de Fisioterapia,5,643,Clínicas Estéticas,18,216,DIV_47,Comércio,52,"FAVERI CARNES ESPECIAIS EIRELI
 BBC TO GO COMERCIO DE CONGELADOS LTDA
 M. S. FURRER
 JOAO PAULO ZANIN FIORELLI 00252969146
 VERA LUCIA CORREA 17777330144
 MARINA RIBEIRO FIORI 06450390123
 ALEXANDRA PANCOTTE PASSARE
 VIVIANE SVERSUT & CIA LTDA
 YASMIN OURIVES DOMINGUES 05019293121
 GET IMPORTS COMERCIO DE ELETRONICOS LTDA",DIV_56,Alimentação,35,"RMC RIVELINI COMERCIO DE ALIMENTOS LTDA
 VANESSA DELLANY APARECIDA DA SILVA LIMA 03423266198
 RJA COMERCIO DE ALIMENTOS E CAFETERIA LTDA
 N. F. SALVATORI JUNIOR LTDA
 WELLINGTON DIAS SILVA 06028529192
 IVONETE DA SILVA SANTOS 83322841120
 MATHEUS SCALONI BEXIGA 06470835155
 O. SALVATORI O. DE PINHO RESTAURANTE LTDA
 KASSIA VALQUIRIA MORAIS SANTANA SOUSA 01749606119
 GABRIELY SOUSA SOARES 03046637276",,,,,,,,,,,,,1276,14.95,13.300,11.700,16.700,7.190,-20.21,0,-2.0947372232479005,-1.358119650851327,Perfil Intermediário (Grupo 0)
MS,Campo Grande,Jardim dos Estados,-20.4580014,-54.5983174,CAMPO GRANDE,539,14200,19,2.4 MI,3317717,3003124,2435602,316615,900581,81528,486980,46566,220041,172987,75033,5772,32403,98156,567522,221127,46,54,45,17,24,15,19,12,48,51,127,110,113,45,29,0.65290767,1.553978,0.67176574,1156556,Serviços jurídicos,40,1652,Consultórios médicos,15,323,Psicólogos,4,505,Clínicas Estéticas,15,165,Escola infantil,6,653,DIV_47,Comércio,70,"HOOKAH STAR TABACARIA EIRELI
 HOOKAH STAR LOUNGE BAR EIRELI
 IRMAOS MICHELINI LTDA
 AMBAR PRESENTES E DECORACOES LTDA
 CONFECCOES LG EIRELI
 P M A SIQUEIRA MOURA
 JAY JAY COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO - EIRELI
 ARAUJO & QUARTI LTDA
 MADU MODA INFANTIL LTDA
 BOSS MILKSHAKERIA LTDA",DIV_56,Alimentação,36,"MASTRANGELO SERVICOS ALIMENTICIOS EIRELI
 RC MAZINE
 FERNANDA CORDEIRO LOPES 00021509212
 RESTAURANTE PIONEIROS LTDA
 LIANARA CRISTIANE LUVIZA MACIEL 02668803128
 XR RESTAURANTE LTDA
 LBW COMERCIO DE BROWNIES E DERIVADOS LTDA
 IMAKAY CAMPO GRANDE RESTAURANTES LTDA
 PARROCK BAR E RESTAURANTE LTDA
 ANDREA PIMENTA ALONZO FIGUEIREDO 60871598191",,,,,,,,,,,,,412,-23.59,14.200,12.500,16.600,7.160,-14.29,0,-3.7089048831604248,-1.393128456529009,Perfil Intermediário (Grupo 0)
MS,Campo Grande,Carandá Bosque,-20.4399793,-54.5712579,CAMPO GRANDE,521,11400,18,1.8 MI,2380806,2175818,1784680,241690,664123,59147,350679,37077,163757,119672,53583,4654,23866,67392,391138,136734,47,104,89,46,44,24,20,21,66,56,134,142,73,16,9,0.6713106,5.7376194,0.17832786,1156557,Serviços jurídicos,8,857,Corretagem de seguros,2,378,Restaurantes,10,259,Lojas de Informática,3,279,Corretagem de imóveis,5,204,DIV_47,Comércio,35,"L & P COMERCIO DE ALIMENTOS LTDA
 GAETA & MERCADO COMERCIO DE BEBIDAS E ALIMENTOS LTDA
 CASA DAS FRUTAS LTDA
 ALINE FERNANDES MUSTAFA 02803705125
 AIRTON SILVESTRE ALVES NETO 07819611146
 VERA EMILIA SILVA ALKIMIM
 HENRIQUE ARRUDA DE LIMA 00114373167
 FRANCISCO JOSE DA SILVEIRA NETO 03663816109
 SUELEN RODRIGUES DE FREITAS TAGLIAFERRO 04095640103
 MATOSO COMERCIO DE PRODUTOS DE LIMPEZA,REPRESENTACOES, EMBALAGENS E SERVICOS LTDA",DIV_56,Alimentação,16,"FELIPE LEONARDO TCHONG 02939792194
 SAMURAI SUSHI E YAKINIKU RESTAURANTE LTDA
 FRAZETO & ARAUJO LTDA
 AL FORNO PIZZARIA LTDA
 ANDREIA RABELO DE SOUZA 04735158146
 FLAVIA GOMES AJALA FURTADO 00544587146
 IZABEL DOS SANTOS BICALHO
 JOSE RIBAMAR COELHO DE SA FILHO 54811090772
 SOLANGE MARIA LAZZAROTTO
 JOAO BATISTA MENDES LEAL",,,,,,,,,,,,,874,67.78,11.400,10.100,12.200,5.260,-6.56,0,-3.813062821555033,-0.8939611301849,Perfil Intermediário (Grupo 0)
MS,Campo Grande,Chácara Cachoeira,-20.4624388,-54.5775384,CAMPO GRANDE,308,15300,11,1.6 MI,2144918,1943331,1576054,204751,581490,52371,316207,29962,143328,111995,48640,3696,21009,63371,367276,141061,31,42,29,17,14,5,2,12,39,34,85,86,40,5,3,0.6901551,9.100755,0.106939614,1156558,Serviços jurídicos,12,1336,Consultórios médicos,20,1441,Psicólogos,5,1966,Escola técnica e superior,3,2111,Ensino especializado,9,119,DIV_47,Comércio,21,"VICENTINI ROUPAS E ACESSORIOS LTDA
 ATTIVE PHARMA COMERCIO VAREJISTA DE MEDICAMENTOS LTDA
 PITITIKUS KIDS COMERCIO DE VESTUARIO LTDA
 C. AYRES DA GAMA NETO CONFECCOES
 LYRIO COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E CHOCOLATES LTDA.
 KAMILA DE SOUSA MATOS PICARELLI
 BOI DE CAPIM CARNES & PARRILLA LTDA
 CLASS MAN COMERCIO DE VESTUARIO LTDA
 A. M. P. TOCHETTO LTDA
 ZAATAR  ROTISSERIA  LTDA",DIV_56,Alimentação,8,"ABES RESTAURANTE EIRELI
 PASSOS E ALVES LTDA
 ONDARA BUFFET LTDA
 TIM - SERVICOS DE INDUSTRIALIZACAO DE ALIMENTOS E RESTAURANTE LTDA
 RECEITA 00 RESTAURANTES LTDA
 TUTU GASTRONOMIA LTDA
 ANA PAULA VILLA GONCALVES URBIETA
 ISRAEL RIBEIRO ROSA",,,,,,,,,,,,,318,3.17,15.300,13.500,19.400,8.370,-21.2,0,-4.33658738730304,-2.0030731635297068,Perfil Intermediário (Grupo 0)
MS,Campo Grande,Tiradentes,-20.479092,-54.5719673,CAMPO GRANDE,944,2980,33,885.8 mil,1066615,1005032,885846,145404,355405,32570,146351,28471,75690,40134,21368,4623,11717,24396,119186,33246,4,13,20,35,121,145,79,47,141,119,272,206,118,53,53,0.6129374,5.543162,0.20794787,1156559,Conserto de computadores,3,352,Cabeleireiros,8,121,Sacolão de frutas,2,281,Serviços de construção,11,97,Lojas de Roupas,8,67,DIV_47,Comércio,23,"FABIO FERREIRA DA SILVA CANHETT 02183165189
 DENISE RODRIGUES MEL 99158906134
 JOAO APARECIDO DOS SANTOS 91556473168
 ELISABETH MEDEIRO DE JESUS 32315945291
 BELMIRO GOMES LEAO 28541049191
 LARISSA SILVEIRA MACENA 70917879198
 ALAIDE ROSA DOS SANTOS
 VICTOR CALVIS DE OLIVEIRA 05465771135
 KEVINY FERREIRA GUTIERREZ 05642374184
 ROSA RODRIGUES FRANCO 60103760172",DIV_56,Alimentação,10,"ANDREIA FRANCISCA SILVA
 KAMILA DE ARRUDA ROCHA DA SILVA 04943143113
 SEBASTIAO LUIS IFRANO DE REZENDE 43734766168
 ARIANE BRUM YAMAMOTO 70201393107
 ADRIELLY LOPES GARCIA 02178213162
 PATRICIA TEIXEIRA DE OLIVEIRA 00978993136
 DANILO SILOE FERREIRA DE SOUZA 04072866164
 SUELLEN DE PAULA LEMES 04055145144
 WILSON ALVES MEIRA BONFIM JUNIOR 04641621144
 JOSE CARLOS ARCE JUNIOR 06728533109",,,,,,,,,,,,,1008,6.82,2.980,2.630,2.990,1.290,-0.13,0,-3.7090338807995646,0.9090426364787597,Perfil Intermediário (Grupo 0)
RN,Natal,Ponta Negra,-5.8736046,-35.1766302,NATAL,149,10400,5,431.4 mil,569448,522675,431439,59685,161188,14330,83881,9386,39679,28038,12746,1195,5783,15764,91236,30341,19,52,48,27,32,17,9,3,11,11,49,28,30,9,6,0.71452004,1.6656029,0.58760643,1156560,Hotéis,16,13718,Restaurantes,11,798,Corretagem de imóveis,3,315,Academias,1,497,Albergues,2,2041,DIV_47,Comércio,2,"MARCIO SEGADAES DOS SANTOS 11066445737
 JUAN PABLO GUTIERREZ VALENCIA 70445053410",DIV_56,Alimentação,13,"AT SERVICOS DE ALIMENTACAO EIRELI
 JOSE MARTINS DE OLIVEIRA ME
 FERNANDO BRAGA SERRAO
 ROSSOPIZZARIA LTDA
 MARY ANE CAMPESTRINI 08647021916
 RESTAURANTE TROPICAL EIRELI
 JOSE CARLOS DA S. BARBOSA EIRELI
 B NOVELLI SASSI GASTRONOMIA LIMITADA
 CAJU SERVICOS EM ALIMENTACAO LTDA
 SELMA MOTA DE MEDEIROS",,,,,,,,,,,,,119,-20.03,10.400,9.150,10.800,4.680,-4.25,0,-4.8707672440710015,-1.402741694761006,Perfil Intermediário (Grupo 0)
RN,Natal,Tirol,-5.8036893,-35.19882,NATAL,180,12400,6,692.6 mil,936697,849948,692600,91276,256401,23268,137838,13705,62578,48318,21092,1756,9241,27444,157348,60476,13,16,11,9,13,5,1,4,21,24,42,50,20,9,7,0.6285929,3.606057,0.35816473,1156561,Administração pública,2,38054,Albergues,0,0,Escola fund. e médio,0,0,Cartórios,0,0,Hotéis,0,0,DIV_47,Comércio,0,,DIV_56,Alimentação,0,,,,,,,,,,,,,,164,-8.96,12.400,10.900,15.600,6.710,-20.49,0,-4.872760202116949,-1.4681278060591723,Perfil Intermediário (Grupo 0)
RN,Natal,Petrópolis,-5.7845495,-35.1984438,NATAL,1657,14400,59,8.8 MI,11625141,10632593,8831830,1244737,3326365,307264,1687275,202843,781147,560302,253655,29122,118081,324574,1800762,676742,251,354,178,80,57,25,11,36,104,104,367,339,283,116,122,0.6005136,0.91673577,0.8680432,1156562,Serviços jurídicos,13,331,Serviços de Eng e Arq,16,294,Consultórios médicos,20,327,Corretagem de imóveis,18,203,Livrarias,3,368,DIV_47,Comércio,139,"ANTONELI COMERCIO DE ARTIGOS DO VESTUARIO E ACESSORIOS EIRELI
 E L G SANTOS EIRELI
 FIQ FRIOS COMERCIO E REPRESENTACOES EIRELI
 JOSE SELIANDRO MORAIS 01087058465
 PINHEIRO ARAUJO COMERCIO DE ROUPAS E ACESSORIOS INFANTIS LTDA.
 S. DESIGN ACESSORIOS EIRELI
 C.S.G. COMERCIO E RESPRESENTACOES LTDA
 PIMPO BABY E TEENS LTDA
 HUMAN MODA HUMANIZADA LTDA
 GUEDES COMERCIO VAREJISTA DE ARTIGOS INFANTIS LTDA",DIV_56,Alimentação,53,"JOAO MARIA MANOEL DA SILVA 96655836468
 CF BARROSO PIZZARIA
 TABU RESTAURANTE LTDA
 EDUARDO GURGEL RIBEIRO
 FACHEIRO RESTAURANTE LTDA
 BRAZIL & FRANCE - CAFE, CHA E EVENTOS LTDA
 GALVAO E NEVES CPQ LTDA
 NMO RESTAURANTE PETROPOLIS LTDA
 MUSO CAFE LTDA
 RODRIGO S DA CAMARA LTDA",,,,,,,,,,,,,1744,5.26,14.400,12.700,15.700,6.780,-8.32,0,-0.15580408527314155,-1.665263846977057,Perfil Intermediário (Grupo 0)
RN,Natal,Lagoa Nova,-5.8226937,-35.2126403,NATAL,1349,10600,48,3.1 MI,4017819,3688076,3061054,429210,1155300,103494,584466,69523,276964,194014,88825,9416,40805,110550,627021,216550,64,140,116,85,155,132,115,31,135,164,440,267,194,75,51,0.66591775,3.087012,0.40383908,1156563,Escola de Idiomas,2,570,Serviços de contabilidade,4,305,Revenda de automóveis,3,473,Corretagem de seguros,2,245,Corretagem de imóveis,6,163,DIV_47,Comércio,21,"MFL MOVEIS E UTILIDADES EIRELI
 EQUIPE LTDA
 A C CENTRAL DE MEDICAMENTOS LTDA
 KARINE LIMA DE MEDEIROS MENDONCA 03592924451
 ANDSON FELIPE DE LIMA SILVA 70431393419
 AGRIPESCA VAREJISTA LTDA
 CLERISTON MARCEL CAMARA DE SOUZA 01180007484
 SARA MARIA MEDEIROS DOS SANTOS 06331040439
 EDILENE DIONISIO DA CUNHA 85124923415
 JADSON MARQUES DE OLIVEIRA 07071741476",DIV_56,Alimentação,15,"NIVALDO LOPES MACHADO 77782143420
 KATTYUSSIA KELLY DE OLIVEIRA E SOUSA 07166824433
 GIOVANNA MARIA PEREIRA DE OLIVEIRA 05018159456
 JANAINA ACIOLI DE LIMA 01194495443
 RICARDO JOSE SALUSTINO DE MEDEIROS JUNIOR
 M S FONSECA
 CECILIA MARIA MACHADO MINDELO
 LUIS ANTONIO CARDOSO DA SILVA PANIFICADORA E CONVENIENCIA
 PITTS COMERCIO DE ALIMENTOS - EIRELI
 COUTINHO COMERCIO DE ALIMENTOS - EIRELI",,,,,,,,,,,,,1587,17.62,10.600,9.370,8.310,3.580,27.87,0,-2.4245745561137038,0.4736081213765862,Perfil Intermediário (Grupo 0)
RN,Natal,Capim Macio,-5.8576398,-35.2014489,NATAL,1209,11800,43,3.9 MI,5141090,4702384,3865822,527489,1438976,129301,757486,81997,353194,257151,115314,10296,51787,144732,836562,290359,92,188,197,98,110,48,47,27,114,114,386,260,238,53,21,0.72639436,3.4403038,0.29327163,1156564,Academias,6,1194,Escola infantil,3,745,Corretagem de imóveis,6,200,Consultórios médicos,5,217,Ensino especializado,11,120,DIV_47,Comércio,26,"KING KONG ARMAS E MUNICOES LTDA
 PABLO HENRIQUE LOPES FERNANDES
 JOSE MAURO TENORIO DE GUSMAO 02519935405
 AMANDA CARINE DANTAS DE ARAUJO
 KLEYTON HUDSON DE OLIVEIRA 00866612483
 CARLOS HENRIQUE CAVALCANTE MACEDO 09502929403
 MOUSTACHE BEAMS LTDA
 REIS E REIS COMERCIO DE GELADOS LTDA
 D2 COMERCIO AUTONOMO LTDA
 LARISSA DANTAS DOS SANTOS 10797143408",DIV_56,Alimentação,7,"FOGO AO QUADRADO LTDA
 SAMARIA ALVES DE SIQUEIRA 01207875201
 TIAGO CESAR DE PAIVA MEDEIROS 07343208411
 DU SPETOS LTDA
 FELICIANO LAZARO TEIXEIRA MENEZES 01653118431
 GURGEL & FREITAS LTDA
 MARIA BEATRIZ BEZERRA FONTES 10005474426",,,,,,,,,,,,,1656,36.94,11.800,10.400,11.600,5.000,1.79,0,-2.272340034504993,-0.3946933660661766,Perfil Intermediário (Grupo 0)
PB,João Pessoa,Manaíra,-7.1049787,-34.8344596,JOO PESSOA,3247,11500,115,11.9 MI,16070178,14614340,11908007,1575288,4413936,394441,2365271,235068,1087991,824832,363298,29254,158824,466016,2706332,999862,251,438,322,152,147,91,60,87,286,315,934,675,582,233,131,0.6755018,1.884558,0.5516421,1156565,Clínicas de Fisioterapia,5,640,Escola de Idiomas,3,405,Conserto de computadores,9,209,Clínicas Estéticas,14,145,Serviços de Eng e Arq,9,190,DIV_47,Comércio,79,"GILSON DE LIMA PAIVA SEGUNDO EIRELI
 CASADOIPHONE - COMERCIO E SERVICOS ESPECIALIZADOS EM TELEFONIA E COMUNICACAO EIRELI
 COMERCIO DE ESTOPAS CABO BRANCO EIRELI
 RAQUEL PEREIRA DO NASCIMENTO 06820240317
 CARAMELO COMERCIO DE ROUPAS E ACESSORIOS LTDA
 PEPLUM STORE COMERCIO VAREJISTA DE CONFECCOES LTDA
 CARVALHO MOVEIS PLANEJADOS EIRELI
 VIVIAN DE PAULA MENDES FRANCA 05984268418
 JOSE U.M.C. MATERIAL DE CONSTRUCAO EIRELI
 S. M. ANDRADE COMERCIO VAREJISTA DE MOVEIS LTDA",DIV_56,Alimentação,27,"THIAGO VICTOR SILVA DE OLIVEIRA
 OPA RESTO BAR E RESTAURANTE LTDA
 JOSE ANTONIO DA PENHA COSTA 09092835404
 IRENE BORGES DE FIGUEIREDO 35678267949
 VALMA BETANIA GONCALVES DE SOUSA 44152280468
 MANOEL SOUTO DE LIMA 27383771818
 COXINHA EXPRESS  LANCHONETE LTDA
 CLAUDIA GERMANA MACIEL LEAL 42419115449
 CASA LUSITANA RESTAURANTE LTDA
 SHELTON FIGUEIREDO 07976211480",,,,,,,,,,,,,3148,-3.06,11.500,10.100,13.100,5.670,-12.46,1,2.613978874730085,-0.14860475024617936,Polo de Alta Densidade Popular
PB,João Pessoa,Tambaú,-7.1153426,-34.8257456,JOO PESSOA,3087,11100,109,12.7 MI,17280779,15662225,12712695,1657637,4700596,423106,2540878,243857,1154272,898568,391309,30237,169255,509037,2949528,1131502,400,549,388,187,201,79,147,80,278,279,788,664,615,226,157,0.6697832,1.7352301,0.62615186,1156566,Clínicas de Fisioterapia,28,3757,Escola de Idiomas,3,370,Corretagem de imóveis,11,125,Restaurantes,18,118,Clínicas Estéticas,11,79,DIV_47,Comércio,81,"EMPORIO DO SERTAO COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EIRELI
 CARNEIRO INDUSTRIA E COMERCIO DE ALIMENTOS EIRELI
 APPSHOP COMERCIO E SERVICOS DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO EIRELI
 JORGE REIS VIANNA EIRELI
 MISTURA INTIMA COMERCIAL - EIRELI
 BENEVIDES  E DIAS COMERCIO DE CONVENIENCIA LTDA
 FARMAFLORA MEDICAMENTOS LTDA
 SJD COMERCIO E SERVICOS EM ELEVADORES LTDA
 VICTOR ZENITH GUERRA OLIVEIRA 06916222484
 ALEXANDRE DE ARAUJO PEREIRA LIMA JUNIOR 10605645485",DIV_56,Alimentação,36,"KESIA KASSIA FAUSTINO RICARTE 04599836109
 MANOEL LEONDIO DE SOUZA
 FRANCISCA LIDUINA LEITAO DE OLIVEIRA 73158089300
 VILA COMIDA BRASILEIRA RESTAURANTE LTDA
 ANNY ISABELLE DE ARAUJO RAMALHO 03615353412
 CARLAYLE DE SOUZA MAIA JUNIOR 03049300248
 ANDREA MACHADO MORIM NOVO 80293794049
 ALINE ULYSSES CARDOSO 08713453408
 PAULO LOPES DA SILVA 80086128434
 VANICLEIDE CASIMIRO D AVILA LINS 02145455477",,,,,,,,,,,,,2812,-8.9,11.100,9.770,14.500,6.240,-23.37,1,3.082273793600653,-0.31571710666383734,Polo de Alta Densidade Popular
PB,João Pessoa,Cabo Branco,-7.1353414,-34.8196967,JOO PESSOA,532,11800,19,2 MI,2661513,2423719,1978779,263253,734689,65362,391772,39548,181217,135776,60108,5002,26394,76756,444938,162599,98,192,118,80,70,39,20,10,45,58,128,124,99,44,20,0.6633502,1.8312204,0.5806986,1156567,Ensino especializado,8,377,Bares,0,0,Deliveries,5,391,Lojas de conveniência,1,2863,Conserto de computadores,2,366,DIV_47,Comércio,9,"MARIA ELIS SANTOS CANUTO 09558484407
 MARIA RICARTE PEREIRA 04142728547
 SCARLET AUGUSTA DE ANDRADE ECHEVERRIA
 RISONCLEIDE PEREIRA DA SILVA 10011071443
 OLEGARIO MOREIRA DA NOBREGA NETO 01141360411
 ROMEIK DE AZEVEDO SOUZA NOBRE 09060020448
 JAQUELINE DE CARVALHO MOREIRA 03030492435
 MATHEUS HENRIQUE DE OLIVEIRA 70324533411
 ANNE ALUSKA FEITOSA BARBOSA DELLACQUA 04261897440",DIV_56,Alimentação,17,"CARLOS ANTONIO FERNANDES 54904366468
 CLAYLTHON LISIAS DE SOUSA VIEIRA 01385415231
 OGLA GRAZIELLY SILVA LANDIN 10724343695
 SIMONE KARLA GOMES DE ARRUDA 73824364468
 ANTONIO BERNARDO DA SILVA REIS 04647919528
 BEATRIZ RICARTE PEREIRA 04142731505
 NATIENY FERREIRA VENTURA 08280785485
 LUANA DE ANDRADE MUNIZ 70583281451
 BT SERVICOS DE ALIMENTACAO LTDA
 KALINE NEVES MOREIRA DA SILVA 07316776412",,,,,,,,,,,,,615,15.69,11.800,10.400,12.200,5.260,-2.91,0,-3.635036518123714,-1.0565384339437403,Perfil Intermediário (Grupo 0)
